ts,open,high,low,close,volume,quote
1759312800000,116372.30,116520.00,116154.50,116233.60,4222.994,491182510.61940
1759316400000,116233.50,116750.00,116228.10,116736.80,6450.112,751436055.73340
1759320000000,116736.80,116850.00,116311.50,116373.70,7240.985,844265278.54940
1759323600000,116373.80,116802.00,116370.40,116762.50,5404.326,629906571.46680
1759327200000,116761.90,117400.00,116655.20,117245.30,13123.333,1536834144.00760
1759330800000,117245.40,117647.80,117031.00,117366.40,6346.913,744914173.95720
1759334400000,117366.50,118190.00,117259.30,117480.10,17613.731,2074387604.13500
1759338000000,117480.00,117649.20,116687.50,116734.20,9324.856,1092511627.52470
1759341600000,116734.30,117312.70,116731.40,117192.30,5118.281,598913664.08680
1759345200000,117192.30,117572.70,117167.60,117374.10,3499.224,410792127.69060
1759348800000,117374.00,117493.60,117104.10,117474.60,3175.885,372440505.88570
1759352400000,117474.70,117524.90,117276.30,117503.20,1465.246,172038626.78170
1759356000000,117503.20,118041.90,117503.20,117695.80,5429.622,639505516.78820
1759359600000,117695.80,118631.80,117634.90,118552.40,11182.913,1322218558.00880
1759363200000,118552.00,119457.00,118367.00,118397.00,15039.878,1788467108.46000
1759366800000,118397.00,118862.00,118335.00,118577.40,4265.244,505878493.21270
1759370400000,118577.50,118748.80,118433.40,118697.40,4596.695,545215385.03070
1759374000000,118697.30,119043.40,118652.50,118697.00,6458.231,767519549.54490
1759377600000,118697.00,118893.80,118372.00,118616.80,3643.919,432267720.49350
1759381200000,118616.70,118641.80,118226.40,118329.70,3182.782,376923649.87250
1759384800000,118329.70,118644.80,118251.30,118600.00,3064.694,363072720.56650
1759388400000,118599.90,118629.80,118377.10,118444.10,1956.720,231850237.63360
1759392000000,118444.10,118647.70,118307.30,118635.40,2205.712,261354380.02210
1759395600000,118635.30,118827.70,118521.70,118813.30,2704.861,320961377.04890
1759399200000,118813.30,118885.80,118530.80,118575.30,2351.811,279121414.44810
1759402800000,118575.30,118843.80,118481.60,118716.00,2216.764,263036802.03290
1759406400000,118716.10,119361.40,118690.40,119360.10,6547.795,779754456.88230
1759410000000,119360.00,119733.00,118868.20,119559.60,11332.135,1353096010.37140
1759413600000,119559.60,119747.20,118606.20,118768.00,11360.065,1353854256.80540
1759417200000,118768.10,119889.00,118458.40,119875.10,13518.210,1612411335.24020
1759420800000,119875.10,120291.00,119564.90,119694.00,11959.603,1434581456.96170
1759424400000,119694.00,119916.80,119317.00,119869.10,5205.304,622438490.93960
1759428000000,119869.10,120637.20,119859.90,120461.60,8242.659,990894766.60050
1759431600000,120461.60,120999.00,120398.20,120787.90,11000.641,1328577934.59290
1759435200000,120787.80,120880.90,120258.10,120598.80,5063.339,610470736.48660
1759438800000,120598.90,120735.00,120105.10,120105.20,2690.851,323898097.09980
1759442400000,120105.10,120372.10,120018.00,120208.80,2926.964,351782879.48860
1759446000000,120208.70,120633.00,120191.90,120481.30,3922.061,472253230.47330
1759449600000,120481.30,120505.50,120033.00,120097.10,3259.382,391796127.01320
1759453200000,120097.20,120255.10,119766.00,119832.60,4258.894,511197204.00650
1759456800000,119832.60,120237.90,119823.60,120117.90,2922.748,350814618.19090
1759460400000,120118.00,120447.20,120108.50,120185.40,3863.558,464736256.10380
1759464000000,120185.40,120281.60,119954.80,120000.20,1994.259,239512531.80910
1759467600000,120000.20,120033.00,119700.00,119894.50,3047.843,365314635.97810
1759471200000,119894.50,120040.00,119725.20,119882.60,2240.544,268631353.16940
1759474800000,119882.50,119985.50,119579.60,119620.10,5028.064,601980718.17360
1759478400000,119620.10,120058.20,119200.00,120007.00,7679.094,918505217.61450
1759482000000,120007.00,120342.00,119968.60,120257.80,4545.005,546155877.93790
1759485600000,120257.90,120484.10,120226.00,120392.80,2723.710,327867040.34080
1759489200000,120392.90,120444.20,120100.00,120307.20,2932.482,352715506.38460
1759492800000,120307.20,120377.90,120061.30,120320.70,2705.427,325320494.36430
1759496400000,120320.60,120687.30,120058.00,120325.00,6272.209,754913909.61130
1759500000000,120325.10,120935.00,119820.40,120861.40,9725.424,1171368330.36590
1759503600000,120861.40,122399.90,120579.10,122238.50,19913.125,2420145209.84700
1759507200000,122238.50,123900.00,122238.50,122527.10,34220.437,4213742331.41430
1759510800000,122527.00,123092.50,121528.10,122035.50,27849.181,3405341134.26630
1759514400000,122035.60,122714.20,121425.50,122505.60,8419.219,1028744202.44820
1759518000000,122505.70,122930.30,122313.00,122609.30,4212.991,516632307.20860
1759521600000,122609.30,122694.10,121986.30,122402.20,3803.672,465190208.50910
1759525200000,122402.30,122406.20,121944.70,122245.20,2709.706,331182905.83850
1759528800000,122245.20,122622.70,122245.20,122427.70,1705.507,208848273.47900
1759532400000,122427.70,122427.70,122125.10,122182.70,1847.781,225854038.49960
1759536000000,122182.60,122256.40,121936.20,122076.40,4446.878,542876727.49620
1759539600000,122076.40,122076.40,121650.80,121818.90,4327.838,527484917.11990
1759543200000,121819.00,122000.00,121636.40,121811.70,5212.689,634827692.23260
1759546800000,121811.70,122301.90,121781.90,122197.20,2552.358,311454213.11000
1759550400000,122197.30,122486.80,122168.40,122448.80,3824.172,467811102.84010
1759554000000,122448.70,122781.10,122353.80,122480.60,4647.445,569555040.50650
1759557600000,122480.70,122551.30,122325.60,122388.90,2731.398,334464030.67380
1759561200000,122388.90,122414.80,122209.70,122271.30,1963.167,240086374.37360
1759564800000,122271.40,122497.40,122141.50,122226.20,2983.378,364989338.08390
1759568400000,122226.20,122414.10,122133.00,122168.00,1461.060,178657281.55620
1759572000000,122168.00,122293.20,122062.10,122075.00,1435.363,175361858.82080
1759575600000,122075.10,122177.30,121908.30,121924.60,2267.611,276690694.33340
1759579200000,121924.60,122060.40,121891.20,121955.00,1602.928,195520584.99530
1759582800000,121954.90,122480.90,121954.90,122335.50,3598.480,440126551.42470
1759586400000,122335.50,122411.50,121944.30,121944.40,2182.577,266647706.39620
1759590000000,121944.40,122085.10,121638.50,121744.80,6087.883,741620125.15020
1759593600000,121744.80,121920.00,121533.30,121668.50,5970.074,726429573.90200
1759597200000,121668.40,121869.60,121610.00,121698.00,2172.198,264406544.53530
1759600800000,121698.00,121784.30,121432.00,121533.40,2706.467,329151892.19610
1759604400000,121533.30,121919.00,121533.30,121919.00,1561.260,190097841.35000
1759608000000,121918.90,122055.40,121832.80,121832.80,1604.028,195613692.79400
1759611600000,121832.90,122310.70,121813.40,122139.90,2415.945,295137698.09720
1759615200000,122139.90,122322.20,122089.20,122230.90,1463.448,178842500.86010
1759618800000,122231.00,122374.80,122159.90,122343.20,1260.565,154109069.31720
1759622400000,122343.20,122369.30,122101.20,122112.50,1635.070,199848664.68230
1759626000000,122112.50,122377.70,122088.10,122326.90,1793.004,219173060.61060
1759629600000,122326.80,124374.00,122290.50,124012.20,22852.730,2822802029.05230
1759633200000,124012.20,124153.30,123303.60,123735.70,8450.374,1046370291.40400
1759636800000,123735.70,125877.30,123678.00,125167.50,21559.855,2693186112.02980
1759640400000,125167.40,125420.10,124856.20,125103.00,9910.344,1240116095.33510
1759644000000,125103.00,125215.60,124784.40,124977.70,4901.981,612739367.84900
1759647600000,124977.70,125147.00,124558.80,124692.40,6424.283,801889815.06310
1759651200000,124692.50,124843.00,124524.90,124580.90,3951.400,492648350.08400
1759654800000,124581.00,124644.90,122720.40,122998.00,21076.326,2601648885.81250
1759658400000,122998.00,123102.60,122472.00,122980.90,10093.997,1239672174.97990
1759662000000,122981.00,123500.00,122788.00,123413.20,6432.708,792369104.31270
1759665600000,123413.30,123413.30,122875.40,123035.80,3676.748,452589692.50640
1759669200000,123035.90,123295.00,123012.30,123120.00,2266.769,279230211.88610
1759672800000,123119.90,123288.60,122684.90,122983.40,3795.957,466706499.08600
1759676400000,122983.20,122983.20,122600.00,122753.00,2669.265,327757460.45780
1759680000000,122752.90,123295.00,122160.00,123210.10,9044.185,1110348787.86490
1759683600000,123210.00,123422.00,122840.90,123013.90,4795.143,590752572.27930
1759687200000,123013.80,123166.70,122814.70,122963.50,2846.900,350121087.96270
1759690800000,122963.50,122982.90,122442.60,122550.40,3318.983,407160478.11220
1759694400000,122550.50,123023.90,122425.70,122648.50,2446.382,300273534.81960
1759698000000,122648.10,122751.60,122440.10,122682.30,1439.664,176493252.38400
1759701600000,122682.30,123228.00,122682.20,123188.50,2865.653,352576561.33660
1759705200000,123188.50,123453.50,123166.00,123426.70,4323.279,533463901.46550
1759708800000,123426.70,124336.30,123018.50,123295.80,12174.141,1505431489.21110
1759712400000,123295.90,124218.00,123140.30,123980.80,5613.509,694871415.65900
1759716000000,123980.80,124200.00,123385.20,124066.90,5103.031,631785731.00070
1759719600000,124066.80,124086.60,123689.30,123792.90,2045.130,253387093.47760
1759723200000,123792.80,123955.00,123525.10,123538.20,2359.969,291980280.81690
1759726800000,123538.20,123710.80,123223.90,123522.30,4097.688,505712699.56080
1759730400000,123522.30,124137.70,123522.30,123900.00,3773.234,467352619.42260
1759734000000,123900.10,123988.10,123217.90,123332.30,4307.757,532334587.82280
1759737600000,123332.40,123837.70,123332.30,123800.00,3099.874,383247446.56050
1759741200000,123800.00,124020.80,123725.50,123915.20,2682.699,332300002.52020
1759744800000,123915.10,124104.00,123850.00,123920.00,2773.002,343834062.97000
1759748400000,123920.00,124500.00,123682.10,124161.20,5885.806,730811558.24280
1759752000000,124161.30,124647.60,124123.30,124495.30,5659.872,704282991.59230
1759755600000,124495.20,125062.90,124320.00,124967.80,11405.149,1422126809.21950
1759759200000,124967.70,125281.00,124245.00,124475.90,12831.163,1602009178.22040
1759762800000,124475.90,125375.00,124452.10,124946.20,7559.411,945019956.13120
1759766400000,124946.20,125480.00,124742.50,125417.80,6017.336,752532590.23130
1759770000000,125417.70,125789.70,125068.70,125235.20,9347.637,1172442790.06210
1759773600000,125235.30,126208.50,124979.00,125986.00,10098.723,1269293703.21820
1759777200000,125986.10,126093.70,125185.10,125357.30,7784.581,977632341.93320
1759780800000,125357.30,125500.00,124986.00,125170.00,3465.483,433882598.79300
1759784400000,125170.10,125248.10,124463.00,125062.00,7129.865,889983669.40140
1759788000000,125062.10,125245.40,124733.00,124999.80,3146.750,393437610.52240
1759791600000,124999.90,125060.00,124592.00,124628.50,1839.519,229521908.41390
1759795200000,124628.60,124886.60,124541.80,124850.30,2583.326,322166027.27700
1759798800000,124850.40,125047.00,124387.60,124658.00,3426.949,427123442.96590
1759802400000,124657.90,124658.00,124100.80,124205.50,3951.964,491476578.99060
1759806000000,124205.60,124527.70,124055.00,124277.70,3088.654,383669429.02480
1759809600000,124277.80,124631.90,124056.10,124449.80,4457.308,554361960.14470
1759813200000,124449.80,124588.00,124176.10,124349.00,3189.712,396743164.27380
1759816800000,124349.00,124410.20,123720.30,123852.60,5451.727,675742367.82640
1759820400000,123852.60,124009.90,123503.90,123627.10,5057.593,625521055.20050
1759824000000,123627.10,123948.70,123261.60,123813.10,8368.861,1034363949.95890
1759827600000,123813.10,124199.20,123799.50,124049.20,3346.133,415015573.44590
1759831200000,124049.20,124372.00,123951.60,124229.90,3077.951,382333455.14100
1759834800000,124229.90,124471.40,124110.70,124397.20,3650.540,453859608.30720
1759838400000,124397.10,125098.00,124271.80,124869.50,6261.387,780707160.05600
1759842000000,124869.40,125012.90,123300.10,123825.40,15072.644,1868855974.19500
1759845600000,123825.40,123943.10,122500.10,122684.00,20125.053,2473949629.32530
1759849200000,122684.10,122819.40,121102.00,121788.30,29512.703,3595608073.06170
1759852800000,121788.20,122049.70,120720.20,121621.50,19089.656,2317867978.54760
1759856400000,121621.60,121763.60,121016.60,121073.10,8127.749,986339734.88990
1759860000000,121073.20,121270.10,120516.00,120838.00,12276.786,1483190512.19460
1759863600000,120838.00,122000.00,120801.60,121593.60,8700.790,1056810404.73440
1759867200000,121593.50,122142.60,121593.50,121885.40,3624.456,442158931.33630
1759870800000,121885.40,122255.40,121710.90,121954.10,3058.192,373015068.17540
1759874400000,121954.00,122134.80,121735.20,121956.80,1987.061,242235983.18370
1759878000000,121956.80,121961.10,121218.00,121286.50,4412.152,536274696.95830
1759881600000,121286.60,122042.00,121219.00,121868.90,6392.236,778070910.40960
1759885200000,121868.90,122011.80,121550.10,121911.30,4292.439,522985898.81410
1759888800000,121911.30,122196.90,121761.30,121995.00,3485.274,425143697.04920
1759892400000,121995.10,121995.10,121137.00,121333.10,5519.010,670466861.49620
1759896000000,121333.10,121880.00,121005.30,121865.40,4410.095,535718029.30130
1759899600000,121865.40,121868.30,121124.20,121338.00,5142.052,624465913.62950
1759903200000,121338.10,121814.00,121020.00,121749.00,3514.474,426563144.63970
1759906800000,121749.10,121836.60,121272.70,121550.40,3075.210,373756931.29030
1759910400000,121550.50,122820.00,121468.50,122332.60,9934.071,1215034291.83300
1759914000000,122332.70,122600.00,122324.50,122485.00,3783.259,463321617.01270
1759917600000,122485.00,123074.80,122449.90,122885.70,5013.814,615633402.82090
1759921200000,122885.70,123150.00,122672.80,122825.70,3958.072,486583303.10810
1759924800000,122825.80,123009.60,122478.90,122580.30,3938.915,483335242.84710
1759928400000,122580.20,122729.80,121607.80,122540.40,9406.952,1149492012.14630
1759932000000,122540.40,123312.90,122043.10,122268.40,12871.926,1579890371.71310
1759935600000,122268.30,122577.90,121888.00,122140.10,4202.333,513573987.40010
1759939200000,122140.10,123088.00,122055.80,122999.90,5578.520,684073011.79890
1759942800000,122999.90,124170.60,122903.80,123985.50,12587.436,1556559765.83410
1759946400000,123985.50,124169.20,123359.70,123389.80,6491.498,802948966.44950
1759950000000,123389.80,123690.00,123095.00,123381.80,4991.059,615873176.25360
1759953600000,123381.80,123671.50,122757.50,122784.60,3554.340,438043407.02020
1759957200000,122784.60,123272.20,122739.70,123231.40,2193.237,269927799.69070
1759960800000,123231.50,123362.90,123126.10,123126.10,1085.748,133825472.25520
1759964400000,123126.00,123475.30,122981.20,123237.50,1677.816,206805754.44200
1759968000000,123237.40,123279.70,122782.00,122782.00,2259.548,277951026.71080
1759971600000,122782.00,122806.00,122272.70,122496.60,4263.072,522274816.72520
1759975200000,122496.50,122496.60,121411.80,121573.20,7100.068,865209107.23720
1759978800000,121573.20,122080.70,121558.80,121988.40,3850.339,469286059.04410
1759982400000,121988.40,122221.00,121845.20,122087.60,2983.305,364061633.81950
1759986000000,122087.60,122150.40,121762.20,122052.60,3025.849,368947593.90660
1759989600000,122052.60,122139.10,121810.40,121900.40,2300.599,280592866.94890
1759993200000,121900.30,122006.70,121657.30,121847.90,2381.687,290168391.35930
1759996800000,121847.80,121909.70,121081.50,121202.40,8228.417,999042039.61360
1760000400000,121202.40,121790.00,121202.40,121753.30,3968.581,482540515.50000
1760004000000,121753.40,122287.20,121591.40,122106.20,4106.878,500986110.23670
1760007600000,122106.10,122777.00,122106.10,122672.90,4954.179,607058876.99750
1760011200000,122673.00,123740.10,122640.30,123500.00,11060.066,1362691016.87990
1760014800000,123500.00,123598.80,122227.70,122357.00,12854.585,1580255879.66910
1760018400000,122357.00,122533.40,120666.90,121235.10,28413.276,3454761044.25350
1760022000000,121235.10,121663.00,120595.50,121079.40,10189.341,1234075065.25520
1760025600000,121079.40,121426.70,119619.00,119752.10,18266.265,2200678422.82280
1760029200000,119752.10,121000.30,119572.80,120915.60,13833.993,1663332621.03600
1760032800000,120915.50,121051.20,120319.00,120600.00,6755.102,814894313.67700
1760036400000,120600.00,121060.10,120600.00,120897.60,3150.827,380798439.74240
